N,T,D,v
40,4,3,1.0323997145496846
40,5,0,1.0147994290993694
40,5,1,0.9549934225326467
40,5,2,0.9531310289585454
40,5,3,1.0235995718245272
40,6,0,0.9502341594381344
40,6,1,1.0147994290993694
40,6,2,1.0059992863742113
40,6,3,0.9501756195786007
40,7,0,0.9502341594381344
40,7,1,1.0147994290993694
40,7,2,1.0059992863742113
40,7,3,0.9501756195786007
40,8,0,0.9502341594381344
40,8,1,1.0147994290993694
40,8,2,1.0059992863742113
40,8,3,0.9501756195786007
40,9,0,0.9606251550645477
40,9,1,0.9680747293609512
40,9,2,0.9971991436490537
40,9,3,1.0147994290993694
40,10,0,0.9505268587358024
40,10,1,1.0059992863742113
40,10,2,0.9971991436490537
40,10,3,0.9502341594381344
40,11,0,0.9505268587358024
40,11,1,1.0059992863742113
40,11,2,0.9971991436490537
40,11,3,0.9502341594381344
40,12,0,0.9505268587358024
40,12,1,1.0059992863742113
40,12,2,0.9971991436490537
40,12,3,0.9502341594381344
40,13,0,0.9505853985953361
40,13,1,0.9503512391572017
40,13,2,0.9504097790167352
40,13,3,1.0059992863742113
40,14,0,0.9505853985953361
40,14,1,0.9503512391572017
40,14,2,0.9504097790167352
40,14,3,0.950292699297668
40,15,0,0.9505853985953361
40,15,1,0.9503512391572017
40,15,2,0.9504097790167352
40,15,3,0.950292699297668
40,16,0,0.9505853985953361
40,16,1,0.9503512391572017
40,16,2,0.9504097790167352
40,16,3,0.950292699297668
40,17,0,0.9505853985953361
40,17,1,0.9503512391572017
40,17,2,0.9504097790167352
40,17,3,0.950292699297668
40,18,0,1.0059992863742113
40,18,1,0.950292699297668
40,18,2,0.9503512391572017
40,18,3,1.0137415673968737
40,19,0,1.0059992863742113
40,19,1,1.0059992863742113
40,19,2,0.9971991436490537
40,19,3,0.9502341594381344
40,20,0,1.0147994290993694
40,20,1,0.950292699297668
40,20,2,0.9502341594381344
40,20,3,1.0147994290993694
40,21,0,0.9502341594381344
40,21,1,1.0059992863742113
40,21,2,0.9502341594381344
40,21,3,0.9502341594381344
40,22,0,0.9501756195786007
40,22,1,0.9501756195786007
40,22,2,0.9501756195786007
40,22,3,1.0235995718245272
40,23,0,0.9501756195786007
40,23,1,0.9501756195786007
40,23,2,0.9501756195786007
40,23,3,1.0235995718245272
41,0,0,1.0322826348306173
41,0,1,1.0322826348306173
41,0,2,1.0322826348306173
41,0,3,1.0322826348306173
41,1,0,1.0322826348306173
41,1,1,1.0322826348306173
41,1,2,1.0322826348306173
41,1,3,1.0322826348306173
41,2,0,1.0322826348306173
41,2,1,1.0322826348306173
41,2,2,1.0322826348306173
41,2,3,1.0322826348306173
41,3,0,1.0322826348306173
41,3,1,1.0322826348306173
41,3,2,1.0322826348306173
41,3,3,1.0322826348306173
41,4,0,1.0322826348306173
41,4,1,1.0322826348306173
41,4,2,1.0322826348306173
41,4,3,1.0322826348306173
41,5,0,1.0145652696612348
41,5,1,0.9547592630945123
41,5,2,0.9528383296608773
41,5,3,1.0234239522459263
41,6,0,0.95
41,6,1,1.0145652696612348
41,6,2,1.0057065870765434
41,6,3,0.95
41,7,0,0.95
41,7,1,1.0145652696612348
41,7,2,1.0057065870765434
41,7,3,0.95
41,8,0,0.95
41,8,1,1.0145652696612348
41,8,2,1.0057065870765434
41,8,3,0.95
41,9,0,0.9600982963287452
41,9,1,0.9677820300632831
41,9,2,0.996847904491852
41,9,3,1.0145652696612348
41,10,0,0.95
41,10,1,1.0057065870765434
41,10,2,0.996847904491852
41,10,3,0.95
41,11,0,0.95
41,11,1,1.0057065870765434
41,11,2,0.996847904491852
41,11,3,0.95
41,12,0,0.95
41,12,1,1.0057065870765434
41,12,2,0.996847904491852
41,12,3,0.95
41,13,0,0.95
41,13,1,0.95
41,13,2,0.95
41,13,3,1.0057065870765434
41,14,0,0.95
41,14,1,0.95
41,14,2,0.95
41,14,3,0.95
41,15,0,0.95
41,15,1,0.95
41,15,2,0.95
41,15,3,0.95
41,16,0,0.95
41,16,1,0.95
41,16,2,0.95
41,16,3,0.95
41,17,0,0.95
41,17,1,0.95
41,17,2,0.95
41,17,3,0.95
41,18,0,1.0057065870765434
41,18,1,0.95
41,18,2,0.95
41,18,3,1.0135074079587392
41,19,0,1.0057065870765434
41,19,1,1.0057065870765434
41,19,2,0.996847904491852
41,19,3,0.95
41,20,0,1.0145652696612348
41,20,1,0.95
41,20,2,0.95
41,20,3,1.0145652696612348
41,21,0,0.95
41,21,1,1.0057065870765434
41,21,2,0.95
41,21,3,0.95
41,22,0,0.95
41,22,1,0.95
41,22,2,0.95
41,22,3,1.0234239522459263
41,23,0,0.95
41,23,1,0.95
41,23,2,0.95
41,23,3,1.0234239522459263
42,0,0,1.0330271489341019
42,0,1,1.0330271489341019
42,0,2,1.0330271489341019
42,0,3,1.0330271489341019
42,1,0,1.0330271489341019
42,1,1,1.0330271489341019
42,1,2,1.0330271489341019
42,1,3,1.0330271489341019
42,2,0,1.0330271489341019
42,2,1,1.0330271489341019
42,2,2,1.0330271489341019
42,2,3,1.0330271489341019
42,3,0,1.0330271489341019
42,3,1,1.0330271489341019
42,3,2,1.0330271489341019
42,3,3,1.0330271489341019
42,4,0,1.0330271489341019
42,4,1,1.0330271489341019
42,4,2,1.0330271489341019
42,4,3,1.0330271489341019
42,5,0,1.0160542978682032
42,5,1,0.9562482913014808
42,5,2,0.954699614919588
42,5,3,1.0245407234011528
42,6,0,0.9514890282069683
42,6,1,1.0160542978682032
42,6,2,1.007567872335254
42,6,3,0.9511167711552263
42,7,0,0.9514890282069683
42,7,1,1.0160542978682032
42,7,2,1.007567872335254
42,7,3,0.9511167711552263
42,8,0,0.9514890282069683
42,8,1,1.0160542978682032
42,8,2,1.007567872335254
42,8,3,0.9511167711552263
42,9,0,0.9634486097944243
42,9,1,0.9696433153219938
42,9,2,0.9990814468023048
42,9,3,1.0160542978682032
42,10,0,0.9533503134656792
42,10,1,1.007567872335254
42,10,2,0.9990814468023048
42,10,3,0.9514890282069683
42,11,0,0.9533503134656792
42,11,1,1.007567872335254
42,11,2,0.9990814468023048
42,11,3,0.9514890282069683
42,12,0,0.9533503134656792
42,12,1,1.007567872335254
42,12,2,0.9990814468023048
42,12,3,0.9514890282069683
42,13,0,0.9537225705174212
42,13,1,0.9522335423104527
42,13,2,0.9526057993621947
42,13,3,1.007567872335254
42,14,0,0.9537225705174212
42,14,1,0.9522335423104527
42,14,2,0.9526057993621947
42,14,3,0.9518612852587106
42,15,0,0.9537225705174212
42,15,1,0.9522335423104527
42,15,2,0.9526057993621947
42,15,3,0.9518612852587106
42,16,0,0.9537225705174212
42,16,1,0.9522335423104527
42,16,2,0.9526057993621947
42,16,3,0.9518612852587106
42,17,0,0.9537225705174212
42,17,1,0.9522335423104527
42,17,2,0.9526057993621947
42,17,3,0.9518612852587106
42,18,0,1.007567872335254
42,18,1,0.9518612852587106
42,18,2,0.9522335423104527
42,18,3,1.0149964361657076
42,19,0,1.007567872335254
42,19,1,1.007567872335254
42,19,2,0.9990814468023048
42,19,3,0.9514890282069683
42,20,0,1.0160542978682032
42,20,1,0.9518612852587106
42,20,2,0.9514890282069683
42,20,3,1.0160542978682032
42,21,0,0.9514890282069683
42,21,1,1.007567872335254
42,21,2,0.9514890282069683
42,21,3,0.9514890282069683
42,22,0,0.9511167711552263
42,22,1,0.9511167711552263
42,22,2,0.9511167711552263
42,22,3,1.0245407234011528
42,23,0,0.9511167711552263
42,23,1,0.9511167711552263
42,23,2,0.9511167711552263
42,23,3,1.0245407234011528
43,0,0,1.043981121447572
43,0,1,1.043981121447572
43,0,2,1.043981121447572
43,0,3,1.043981121447572
43,1,0,1.043981121447572
43,1,1,1.043981121447572
43,1,2,1.043981121447572
43,1,3,1.043981121447572
43,2,0,1.043981121447572
43,2,1,1.043981121447572
43,2,2,1.043981121447572
43,2,3,1.043981121447572
43,3,0,1.043981121447572
43,3,1,1.043981121447572
43,3,2,1.043981121447572
43,3,3,1.043981121447572
43,4,0,1.043981121447572
43,4,1,1.043981121447572
43,4,2,1.043981121447572
43,4,3,1.043981121447572
43,5,0,1.037962242895144
43,5,1,0.9781562363284233
43,5,2,0.982084546203266
43,5,3,1.0409716821713586
43,6,0,0.9733969732339102
43,6,1,1.037962242895144
43,6,2,1.0349528036189306
43,6,3,0.9675477299254337
43,7,0,0.9733969732339102
43,7,1,1.037962242895144
43,7,2,1.0349528036189306
43,7,3,0.9675477299254337
43,8,0,0.9733969732339102
43,8,1,1.037962242895144
43,8,2,1.0349528036189306
43,8,3,0.9675477299254337
43,9,0,1.0127414861050403
43,9,1,0.9970282466056724
43,9,2,1.0319433643427163
43,9,3,1.037962242895144
43,10,0,1.0026431897762975
43,10,1,1.0349528036189306
43,10,2,1.0319433643427163
43,10,3,0.9733969732339102
43,11,0,1.0026431897762975
43,11,1,1.0349528036189306
43,11,2,1.0319433643427163
43,11,3,0.9733969732339102
43,12,0,1.0026431897762975
43,12,1,1.0349528036189306
43,12,2,1.0319433643427163
43,12,3,0.9733969732339102
43,13,0,1.0084924330847744
43,13,1,0.985095459850865
43,13,2,0.9909447031593429
43,13,3,1.0349528036189306
43,14,0,1.0084924330847744
43,14,1,0.985095459850865
43,14,2,0.9909447031593429
43,14,3,0.9792462165423876
43,15,0,1.0084924330847744
43,15,1,0.985095459850865
43,15,2,0.9909447031593429
43,15,3,0.9792462165423876
43,16,0,1.0084924330847744
43,16,1,0.985095459850865
43,16,2,0.9909447031593429
43,16,3,0.9792462165423876
43,17,0,1.0084924330847744
43,17,1,0.985095459850865
43,17,2,0.9909447031593429
43,17,3,0.9792462165423876
43,18,0,1.0349528036189306
43,18,1,0.9792462165423876
43,18,2,0.985095459850865
43,18,3,1.0369043811926486
43,19,0,1.0349528036189306
43,19,1,1.0349528036189306
43,19,2,1.0319433643427163
43,19,3,0.9733969732339102
43,20,0,1.037962242895144
43,20,1,0.9792462165423876
43,20,2,0.9733969732339102
43,20,3,1.037962242895144
43,21,0,0.9733969732339102
43,21,1,1.0349528036189306
43,21,2,0.9733969732339102
43,21,3,0.9733969732339102
43,22,0,0.9675477299254337
43,22,1,0.9675477299254337
43,22,2,0.9675477299254337
43,22,3,1.0409716821713586
43,23,0,0.9675477299254337
43,23,1,0.9675477299254337
43,23,2,0.9675477299254337
43,23,3,1.0409716821713586
44,0,0,1.0368435228970097
44,0,1,1.0368435228970097
44,0,2,1.0368435228970097
44,0,3,1.0368435228970097
44,1,0,1.0368435228970097
44,1,1,1.0368435228970097
44,1,2,1.0368435228970097
44,1,3,1.0368435228970097
44,2,0,1.0368435228970097
44,2,1,1.0368435228970097
44,2,2,1.0368435228970097
44,2,3,1.0368435228970097
44,3,0,1.0368435228970097
44,3,1,1.0368435228970097
44,3,2,1.0368435228970097
44,3,3,1.0368435228970097
44,4,0,1.0368435228970097
44,4,1,1.0368435228970097
44,4,2,1.0368435228970097
44,4,3,1.0368435228970097
44,5,0,1.0236870457940195
44,5,1,0.9638810392272981
44,5,2,0.9642405498268594
44,5,3,1.0302652843455147
44,6,0,0.9591217761327849
44,6,1,1.0236870457940195
44,6,2,1.017108807242524
44,6,3,0.9568413320995894
44,7,0,0.9591217761327849
44,7,1,1.0236870457940195
44,7,2,1.017108807242524
44,7,3,0.9568413320995894
44,8,0,0.9591217761327849
44,8,1,1.0236870457940195
44,8,2,1.017108807242524
44,8,3,0.9568413320995894
44,9,0,0.9806222926275098
44,9,1,0.9791842502292654
44,9,2,1.010530568691029
44,9,3,1.0236870457940195
44,10,0,0.9705239962987665
44,10,1,1.017108807242524
44,10,2,1.010530568691029
44,10,3,0.9591217761327849
44,11,0,0.9705239962987665
44,11,1,1.017108807242524
44,11,2,1.010530568691029
44,11,3,0.9591217761327849
44,12,0,0.9705239962987665
44,12,1,1.017108807242524
44,12,2,1.010530568691029
44,12,3,0.9591217761327849
44,13,0,0.9728044403319622
44,13,1,0.9636826641991774
44,13,2,0.965963108232374
44,13,3,1.017108807242524
44,14,0,0.9728044403319622
44,14,1,0.9636826641991774
44,14,2,0.965963108232374
44,14,3,0.9614022201659815
44,15,0,0.9728044403319622
44,15,1,0.9636826641991774
44,15,2,0.965963108232374
44,15,3,0.9614022201659815
44,16,0,0.9728044403319622
44,16,1,0.9636826641991774
44,16,2,0.965963108232374
44,16,3,0.9614022201659815
44,17,0,0.9728044403319622
44,17,1,0.9636826641991774
44,17,2,0.965963108232374
44,17,3,0.9614022201659815
44,18,0,1.017108807242524
44,18,1,0.9614022201659815
44,18,2,0.9636826641991774
44,18,3,1.0226291840915238
44,19,0,1.017108807242524
44,19,1,1.017108807242524
44,19,2,1.010530568691029
44,19,3,0.9591217761327849
44,20,0,1.0236870457940195
44,20,1,0.9614022201659815
44,20,2,0.9591217761327849
44,20,3,1.0236870457940195
44,21,0,0.9591217761327849
44,21,1,1.017108807242524
44,21,2,0.9591217761327849
44,21,3,0.9591217761327849
44,22,0,0.9568413320995894
44,22,1,0.9568413320995894
44,22,2,0.9568413320995894
44,22,3,1.0302652843455147
44,23,0,0.9568413320995894
44,23,1,0.9568413320995894
44,23,2,0.9568413320995894
44,23,3,1.0302652843455147
45,0,0,1.0375602428074624
45,0,1,1.0375602428074624
45,0,2,1.0375602428074624
45,0,3,1.0375602428074624
45,1,0,1.0375602428074624
45,1,1,1.0375602428074624
45,1,2,1.0375602428074624
45,1,3,1.0375602428074624
45,2,0,1.0375602428074624
45,2,1,1.0375602428074624
45,2,2,1.0375602428074624
45,2,3,1.0375602428074624
45,3,0,1.0375602428074624
45,3,1,1.0375602428074624
45,3,2,1.0375602428074624
45,3,3,1.0375602428074624
45,4,0,1.0375602428074624
45,4,1,1.0375602428074624
45,4,2,1.0375602428074624
45,4,3,1.0375602428074624
45,5,0,1.0251204856149247
45,5,1,0.9653144790482034
45,5,2,0.966032349602991
45,5,3,1.0313403642111938
45,6,0,0.9605552159536903
45,6,1,1.0251204856149247
45,6,2,1.0189006070186557
45,6,3,0.9579164119652684
45,7,0,0.9605552159536903
45,7,1,1.0251204856149247
45,7,2,1.0189006070186557
45,7,3,0.9579164119652684
45,8,0,0.9605552159536903
45,8,1,1.0251204856149247
45,8,2,1.0189006070186557
45,8,3,0.9579164119652684
45,9,0,0.9838475322245468
45,9,1,0.980976050005397
45,9,2,1.012680728422387
45,9,3,1.0251204856149247
45,10,0,0.9737492358958035
45,10,1,1.0189006070186557
45,10,2,1.012680728422387
45,10,3,0.9605552159536903
45,11,0,0.9737492358958035
45,11,1,1.0189006070186557
45,11,2,1.012680728422387
45,11,3,0.9605552159536903
45,12,0,0.9737492358958035
45,12,1,1.0189006070186557
45,12,2,1.012680728422387
45,12,3,0.9605552159536903
45,13,0,0.9763880398842256
45,13,1,0.9658328239305354
45,13,2,0.9684716279189584
45,13,3,1.0189006070186557
45,14,0,0.9763880398842256
45,14,1,0.9658328239305354
45,14,2,0.9684716279189584
45,14,3,0.9631940199421132
45,15,0,0.9763880398842256
45,15,1,0.9658328239305354
45,15,2,0.9684716279189584
45,15,3,0.9631940199421132
45,16,0,0.9763880398842256
45,16,1,0.9658328239305354
45,16,2,0.9684716279189584
45,16,3,0.9631940199421132
45,17,0,0.9763880398842256
45,17,1,0.9658328239305354
45,17,2,0.9684716279189584
45,17,3,0.9631940199421132
45,18,0,1.0189006070186557
45,18,1,0.9631940199421132
45,18,2,0.9658328239305354
45,18,3,1.024062623912429
45,19,0,1.0189006070186557
45,19,1,1.0189006070186557
45,19,2,1.012680728422387
45,19,3,0.9605552159536903
45,20,0,1.0251204856149247
45,20,1,0.9631940199421132
45,20,2,0.9605552159536903
45,20,3,1.0251204856149247
45,21,0,0.9605552159536903
45,21,1,1.0189006070186557
45,21,2,0.9605552159536903
45,21,3,0.9605552159536903
45,22,0,0.9579164119652684
45,22,1,0.9579164119652684
45,22,2,0.9579164119652684
45,22,3,1.0313403642111938
45,23,0,0.9579164119652684
45,23,1,0.9579164119652684
45,23,2,0.9579164119652684
45,23,3,1.0313403642111938
46,0,0,1.0333940093969824
46,0,1,1.0333940093969824
46,0,2,1.0333940093969824
46,0,3,1.0333940093969824
46,1,0,1.0333940093969824
46,1,1,1.0333940093969824
46,1,2,1.0333940093969824
46,1,3,1.0333940093969824
46,2,0,1.0333940093969824
46,2,1,1.0333940093969824
46,2,2,1.0333940093969824
46,2,3,1.0333940093969824
46,3,0,1.0333940093969824
46,3,1,1.0333940093969824
46,3,2,1.0333940093969824
46,3,3,1.0333940093969824
46,4,0,1.0333940093969824
46,4,1,1.0333940093969824
46,4,2,1.0333940093969824
46,4,3,1.0333940093969824
46,5,0,1.0167880187939646
46,5,1,0.9569820122272421
46,5,2,0.9556167660767897
46,5,3,1.0250910140954737
46,6,0,0.9522227491327296
46,6,1,1.0167880187939646
46,6,2,1.0084850234924554
46,6,3,0.9516670618495473
46,7,0,0.9522227491327296
46,7,1,1.0167880187939646
46,7,2,1.0084850234924554
46,7,3,0.9516670618495473
46,8,0,0.9522227491327296
46,8,1,1.0167880187939646
46,8,2,1.0084850234924554
46,8,3,0.9516670618495473
46,9,0,0.9650994818773871
46,9,1,0.9705604664791955
46,9,2,1.0001820281909468
46,9,3,1.0167880187939646
46,10,0,0.9550011855486421
46,10,1,1.0084850234924554
46,10,2,1.0001820281909468
46,10,3,0.9522227491327296
46,11,0,0.9550011855486421
46,11,1,1.0084850234924554
46,11,2,1.0001820281909468
46,11,3,0.9522227491327296
46,12,0,0.9550011855486421
46,12,1,1.0084850234924554
46,12,2,1.0001820281909468
46,12,3,0.9522227491327296
46,13,0,0.9555568728318244
46,13,1,0.9533341236990946
46,13,2,0.9538898109822771
46,13,3,1.0084850234924554
46,14,0,0.9555568728318244
46,14,1,0.9533341236990946
46,14,2,0.9538898109822771
46,14,3,0.9527784364159123
46,15,0,0.9555568728318244
46,15,1,0.9533341236990946
46,15,2,0.9538898109822771
46,15,3,0.9527784364159123
46,16,0,0.9555568728318244
46,16,1,0.9533341236990946
46,16,2,0.9538898109822771
46,16,3,0.9527784364159123
46,17,0,0.9555568728318244
46,17,1,0.9533341236990946
46,17,2,0.9538898109822771
46,17,3,0.9527784364159123
46,18,0,1.0084850234924554
46,18,1,0.9527784364159123
46,18,2,0.9533341236990946
46,18,3,1.015730157091469
46,19,0,1.0084850234924554
46,19,1,1.0084850234924554
46,19,2,1.0001820281909468
46,19,3,0.9522227491327296
46,20,0,1.0167880187939646
46,20,1,0.9527784364159123
46,20,2,0.9522227491327296
46,20,3,1.0167880187939646
46,21,0,0.9522227491327296
46,21,1,1.0084850234924554
46,21,2,0.9522227491327296
46,21,3,0.9522227491327296
46,22,0,0.9516670618495473
46,22,1,0.9516670618495473
46,22,2,0.9516670618495473
46,22,3,1.0250910140954737
46,23,0,0.9516670618495473
46,23,1,0.9516670618495473
46,23,2,0.9516670618495473
46,23,3,1.0250910140954737
47,0,0,1.0332323332475175
47,0,1,1.0332323332475175
47,0,2,1.0332323332475175
47,0,3,1.0332323332475175
47,1,0,1.0332323332475175
47,1,1,1.0332323332475175
47,1,2,1.0332323332475175
47,1,3,1.0332323332475175
47,2,0,1.0332323332475175
47,2,1,1.0332323332475175
47,2,2,1.0332323332475175
47,2,3,1.0332323332475175
47,3,0,1.0332323332475175
47,3,1,1.0332323332475175
47,3,2,1.0332323332475175
47,3,3,1.0332323332475175
47,4,0,1.0332323332475175
47,4,1,1.0332323332475175
47,4,2,1.0332323332475175
47,4,3,1.0332323332475175
47,5,0,1.0164646664950345
47,5,1,0.9566586599283121
47,5,2,0.9552125757031271
47,5,3,1.0248484998712761
47,6,0,0.9518993968337996
47,6,1,1.0164646664950345
47,6,2,1.008080833118793
47,6,3,0.9514245476253498
47,7,0,0.9518993968337996
47,7,1,1.0164646664950345
47,7,2,1.008080833118793
47,7,3,0.9514245476253498
47,8,0,0.9518993968337996
47,8,1,1.0164646664950345
47,8,2,1.008080833118793
47,8,3,0.9514245476253498
47,9,0,0.9643719392047946
47,9,1,0.9701562761055329
47,9,2,0.9996969997425518
47,9,3,1.0164646664950345
47,10,0,0.9542736428760495
47,10,1,1.008080833118793
47,10,2,0.9996969997425518
47,10,3,0.9518993968337996
47,11,0,0.9542736428760495
47,11,1,1.008080833118793
47,11,2,0.9996969997425518
47,11,3,0.9518993968337996
47,12,0,0.9542736428760495
47,12,1,1.008080833118793
47,12,2,0.9996969997425518
47,12,3,0.9518993968337996
47,13,0,0.9547484920844993
47,13,1,0.9528490952506996
47,13,2,0.9533239444591495
47,13,3,1.008080833118793
47,14,0,0.9547484920844993
47,14,1,0.9528490952506996
47,14,2,0.9533239444591495
47,14,3,0.9523742460422497
47,15,0,0.9547484920844993
47,15,1,0.9528490952506996
47,15,2,0.9533239444591495
47,15,3,0.9523742460422497
47,16,0,0.9547484920844993
47,16,1,0.9528490952506996
47,16,2,0.9533239444591495
47,16,3,0.9523742460422497
47,17,0,0.9547484920844993
47,17,1,0.9528490952506996
47,17,2,0.9533239444591495
47,17,3,0.9523742460422497
47,18,0,1.008080833118793
47,18,1,0.9523742460422497
47,18,2,0.9528490952506996
47,18,3,1.0154068047925389
47,19,0,1.008080833118793
47,19,1,1.008080833118793
47,19,2,0.9996969997425518
47,19,3,0.9518993968337996
47,20,0,1.0164646664950345
47,20,1,0.9523742460422497
47,20,2,0.9518993968337996
47,20,3,1.0164646664950345
47,21,0,0.9518993968337996
47,21,1,1.008080833118793
47,21,2,0.9518993968337996
47,21,3,0.9518993968337996
47,22,0,0.9514245476253498
47,22,1,0.9514245476253498
47,22,2,0.9514245476253498
47,22,3,1.0248484998712761
47,23,0,0.9514245476253498
47,23,1,0.9514245476253498
47,23,2,0.9514245476253498
47,23,3,1.0248484998712761
48,0,0,1.03306400952845
48,0,1,1.03306400952845
48,0,2,1.03306400952845
48,0,3,1.03306400952845
48,1,0,1.03306400952845
48,1,1,1.03306400952845
48,1,2,1.03306400952845
48,1,3,1.03306400952845
48,2,0,1.03306400952845
48,2,1,1.03306400952845
48,2,2,1.03306400952845
48,2,3,1.03306400952845
48,3,0,1.03306400952845
48,3,1,1.03306400952845
48,3,2,1.03306400952845
48,3,3,1.03306400952845
48,4,0,1.03306400952845
48,4,1,1.03306400952845
48,4,2,1.03306400952845
48,4,3,1.03306400952845
48,5,0,1.0161280190569002
48,5,1,0.9563220124901777
48,5,2,0.954791766405459
48,5,3,1.024596014292675
48,6,0,0.9515627493956652
48,6,1,1.0161280190569002
48,6,2,1.0076600238211249
48,6,3,0.9511720620467488
48,7,0,0.9515627493956652
48,7,1,1.0161280190569002
48,7,2,1.0076600238211249
48,7,3,0.9511720620467488
48,8,0,0.9515627493956652
48,8,1,1.0161280190569002
48,8,2,1.0076600238211249
48,8,3,0.9511720620467488
48,9,0,0.963614482468992
48,9,1,0.9697354668078648
48,9,2,0.9991920285853501
48,9,3,1.0161280190569002
48,10,0,0.9535161861402469
48,10,1,1.0076600238211249
48,10,2,0.9991920285853501
48,10,3,0.9515627493956652
48,11,0,0.9535161861402469
48,11,1,1.0076600238211249
48,11,2,0.9991920285853501
48,11,3,0.9515627493956652
48,12,0,0.9535161861402469
48,12,1,1.0076600238211249
48,12,2,0.9991920285853501
48,12,3,0.9515627493956652
48,13,0,0.9539068734891634
48,13,1,0.9523441240934981
48,13,2,0.9527348114424142
48,13,3,1.0076600238211249
48,14,0,0.9539068734891634
48,14,1,0.9523441240934981
48,14,2,0.9527348114424142
48,14,3,0.9519534367445815
48,15,0,0.9539068734891634
48,15,1,0.9523441240934981
48,15,2,0.9527348114424142
48,15,3,0.9519534367445815
48,16,0,0.9539068734891634
48,16,1,0.9523441240934981
48,16,2,0.9527348114424142
48,16,3,0.9519534367445815
48,17,0,0.9539068734891634
48,17,1,0.9523441240934981
48,17,2,0.9527348114424142
48,17,3,0.9519534367445815
48,18,0,1.0076600238211249
48,18,1,0.9519534367445815
48,18,2,0.9523441240934981
48,18,3,1.0150701573544045
48,19,0,1.0076600238211249
48,19,1,1.0076600238211249
48,19,2,0.9991920285853501
48,19,3,0.9515627493956652
48,20,0,1.0161280190569002
48,20,1,0.9519534367445815
48,20,2,0.9515627493956652
48,20,3,1.0161280190569002
48,21,0,0.9515627493956652
48,21,1,1.0076600238211249
48,21,2,0.9515627493956652
48,21,3,0.9515627493956652
48,22,0,0.9511720620467488
48,22,1,0.9511720620467488
48,22,2,0.9511720620467488
48,22,3,1.024596014292675
48,23,0,0.9511720620467488
48,23,1,0.9511720620467488
48,23,2,0.9511720620467488
48,23,3,1.024596014292675
49,0,0,1.0331634840744033
49,0,1,1.0331634840744033
49,0,2,1.0331634840744033
49,0,3,1.0331634840744033
49,1,0,1.0331634840744033
49,1,1,1.0331634840744033
49,1,2,1.0331634840744033
49,1,3,1.0331634840744033
49,2,0,1.0331634840744033
49,2,1,1.0331634840744033
49,2,2,1.0331634840744033
49,2,3,1.0331634840744033
49,3,0,1.0331634840744033
49,3,1,1.0331634840744033
49,3,2,1.0331634840744033
49,3,3,1.0331634840744033
49,4,0,1.0331634840744033
49,4,1,1.0331634840744033
49,4,2,1.0331634840744033
49,4,3,1.0331634840744033
49,5,0,1.016326968148807
49,5,1,0.9565209615820844
49,5,2,0.9550404527703424
49,5,3,1.0247452261116052
49,6,0,0.951761698487572
49,6,1,1.016326968148807
49,6,2,1.0079087101860082
49,6,3,0.9513212738656788
49,7,0,0.951761698487572
49,7,1,1.016326968148807
49,7,2,1.0079087101860082
49,7,3,0.9513212738656788
49,8,0,0.951761698487572
49,8,1,1.016326968148807
49,8,2,1.0079087101860082
49,8,3,0.9513212738656788
49,9,0,0.9640621179257821
49,9,1,0.9699841531727482
49,9,2,0.9994904522232101
49,9,3,1.016326968148807
49,10,0,0.9539638215970371
49,10,1,1.0079087101860082
49,10,2,0.9994904522232101
49,10,3,0.951761698487572
49,11,0,0.9539638215970371
49,11,1,1.0079087101860082
49,11,2,0.9994904522232101
49,11,3,0.951761698487572
49,12,0,0.9539638215970371
49,12,1,1.0079087101860082
49,12,2,0.9994904522232101
49,12,3,0.951761698487572
49,13,0,0.9544042462189302
49,13,1,0.9526425477313581
49,13,2,0.953082972353251
49,13,3,1.0079087101860082
49,14,0,0.9544042462189302
49,14,1,0.9526425477313581
49,14,2,0.953082972353251
49,14,3,0.952202123109465
49,15,0,0.9544042462189302
49,15,1,0.9526425477313581
49,15,2,0.953082972353251
49,15,3,0.952202123109465
49,16,0,0.9544042462189302
49,16,1,0.9526425477313581
49,16,2,0.953082972353251
49,16,3,0.952202123109465
49,17,0,0.9544042462189302
49,17,1,0.9526425477313581
49,17,2,0.953082972353251
49,17,3,0.952202123109465
49,18,0,1.0079087101860082
49,18,1,0.952202123109465
49,18,2,0.9526425477313581
49,18,3,1.0152691064463113
49,19,0,1.0079087101860082
49,19,1,1.0079087101860082
49,19,2,0.9994904522232101
49,19,3,0.951761698487572
49,20,0,1.016326968148807
49,20,1,0.952202123109465
49,20,2,0.951761698487572
49,20,3,1.016326968148807
49,21,0,0.951761698487572
49,21,1,1.0079087101860082
49,21,2,0.951761698487572
49,21,3,0.951761698487572
49,22,0,0.9513212738656788
49,22,1,0.9513212738656788
49,22,2,0.9513212738656788
49,22,3,1.0247452261116052
49,23,0,0.9513212738656788
49,23,1,0.9513212738656788
49,23,2,0.9513212738656788
49,23,3,1.0247452261116052
50,0,0,1.0332872007273526
50,0,1,1.0332872007273526
50,0,2,1.0332872007273526
50,0,3,1.0332872007273526
50,1,0,1.0332872007273526
50,1,1,1.0332872007273526
50,1,2,1.0332872007273526
50,1,3,1.0332872007273526
50,2,0,1.0332872007273526
50,2,1,1.0332872007273526
50,2,2,1.0332872007273526
50,2,3,1.0332872007273526
50,3,0,1.0332872007273526
50,3,1,1.0332872007273526
50,3,2,1.0332872007273526
50,3,3,1.0332872007273526
